Time (s),W,X,Y,Z
24.758259297,-0.9100919,-0.0002041537,-0.0009213958,-0.4103163
24.777990341,-0.910066,-0.0002345298,-0.0009110381,-0.410374
24.800188542,-0.9099942,-0.0002432842,-0.0009103037,-0.4105329
24.819920063,-0.9099467,-0.0002493383,-0.0009022694,-0.4106382
24.839651585,-0.9099795,-0.000248257,-0.0009084997,-0.4105657
24.859383106,-0.9100142,-0.0002609505,-0.0008885527,-0.4104888
24.879114628,-0.9100567,-0.0002786955,-0.0008982791,-0.4103945
24.898846626,-0.9100964,-0.000307163,-0.0009095055,-0.4103065
24.918577671,-0.9101416,-0.0003368161,-0.0009224539,-0.410206
24.938309670,-0.910201,-0.0003383351,-0.0009280926,-0.4100741
24.958040714,-0.9102589,-0.0003374864,-0.0009153271,-0.4099455
24.980238914,-0.9102649,-0.0003163045,-0.0009199127,-0.4099323
24.999970436,-0.9102612,-0.0003247295,-0.0009202179,-0.4099408
25.019701958,-0.9102978,-0.0003369251,-0.0009043355,-0.4098592
25.039433956,-0.910392,-0.0003532412,-0.0009163111,-0.4096501
25.059165001,-0.9104763,-0.0003529355,-0.0009180479,-0.4094628
25.078896999,-0.9104689,-0.0003670881,-0.0009219899,-0.4094791
25.098628044,-0.9104444,-0.000364846,-0.0009070598,-0.4095337
25.118360043,-0.9104297,-0.0003625306,-0.0008881294,-0.4095666
25.138091564,-0.9104419,-0.000392234,-0.0008956543,-0.4095391
25.160289764,-0.9104469,-0.0003937862,-0.0008875405,-0.409528
25.180020809,-0.9105076,-0.0004211073,-0.000892161,-0.4093932
25.199752331,-0.9105566,-0.0004203107,-0.0008930594,-0.4092843
25.219484329,-0.9106206,-0.0004223908,-0.0008825428,-0.4091416
25.239215374,-0.9107032,-0.0004398929,-0.0008938144,-0.4089577
25.258947372,-0.9107835,-0.0004338642,-0.0008925878,-0.4087787
25.278678417,-0.9107251,-0.0004238542,-0.0008933308,-0.4089089
25.298410416,-0.9106669,-0.0004200074,-0.0008886678,-0.4090388
25.318141937,-0.9106507,-0.0004288394,-0.0008941306,-0.4090745
25.340340138,-0.9106532,-0.0004085729,-0.0008876843,-0.4090691
25.360071182,-0.9106632,-0.0004114888,-0.0008967649,-0.4090468
25.379802704,-0.9106922,-0.0004245369,-0.0008933364,-0.4089822
25.399534702,-0.9107164,-0.0004350694,-0.0008954787,-0.4089282
25.419265747,-0.910753,-0.000434882,-0.0009014882,-0.4088468
25.438997746,-0.9108087,-0.0004551687,-0.000915499,-0.4087226
25.458728790,-0.9108571,-0.0004749651,-0.0009213116,-0.4086149
25.478460789,-0.9108237,-0.000478878,-0.000924975,-0.4086889
25.498192310,-0.9107948,-0.0004821314,-0.0009324618,-0.4087534
25.520390511,-0.9107692,-0.0004757772,-0.0009357259,-0.4088105
25.540121555,-0.9107637,-0.0004718581,-0.0009387733,-0.4088229
25.559853077,-0.9107448,-0.0004637738,-0.0009427717,-0.4088649
25.579585076,-0.910734,-0.0004717424,-0.0009319509,-0.4088891
25.599316120,-0.9107333,-0.0004960235,-0.0009382511,-0.4088903
25.619048119,-0.9107319,-0.00051733,-0.0009206373,-0.4088937
25.638779164,-0.9107363,-0.0005278146,-0.0009107529,-0.4088837
25.658511162,-0.910741,-0.0005393758,-0.0009022075,-0.4088731
25.678242684,-0.9107408,-0.0005475268,-0.0008861386,-0.408874
25.697974205,-0.9107468,-0.0005546578,-0.0008841933,-0.4088607
25.720171929,-0.9107691,-0.0005482543,-0.0008771701,-0.4088109
25.739903927,-0.9107935,-0.0005662128,-0.0008770096,-0.4087565
25.759635449,-0.9108121,-0.0005693635,-0.0008756517,-0.4087148
25.779366493,-0.9108149,-0.0005604072,-0.0008710559,-0.408709
25.799098492,-0.9108208,-0.0005697194,-0.0008855718,-0.4086958
25.818829537,-0.9108586,-0.0005671776,-0.0008724478,-0.4086114
25.838561535,-0.9109151,-0.0005681978,-0.0008905963,-0.4084853
25.858292580,-0.9109467,-0.0005547184,-0.0008854539,-0.4084147
25.878024578,-0.9109462,-0.0005483303,-0.0008989081,-0.4084159
25.900222302,-0.9109496,-0.0005383866,-0.0008929357,-0.4084087
25.919954300,-0.910939,-0.0005422724,-0.0008816787,-0.4084319
25.939685822,-0.9109313,-0.0005325034,-0.0008755201,-0.408449
25.959416866,-0.910948,-0.0005256714,-0.0008757169,-0.408412
25.979148865,-0.9110067,-0.0005488907,-0.0008807803,-0.4082811
25.998879910,-0.9110513,-0.000538682,-0.0008723214,-0.4081817
26.018611908,-0.9111206,-0.0005480309,-0.0008665103,-0.408027
26.038342953,-0.9111869,-0.0005438084,-0.0008405963,-0.407879
26.058078766,-0.9112555,-0.0005547085,-0.0008353789,-0.4077257
26.080272675,-0.9113119,-0.0005690774,-0.0008254416,-0.4075997
26.100004673,-0.9113582,-0.0005650254,-0.0008343611,-0.4074961
26.119735718,-0.9113262,-0.0005829944,-0.0008328646,-0.4075673
26.139467239,-0.9112926,-0.000584203,-0.000858249,-0.4076425
26.159199238,-0.9113051,-0.000597787,-0.0008634629,-0.4076147
26.178930283,-0.9113583,-0.0005961681,-0.0008570184,-0.4074958
26.198662281,-0.9114029,-0.0005962062,-0.0008482956,-0.4073958
26.218393326,-0.9113522,-0.0005993104,-0.0008562367,-0.4075094
26.238128662,-0.9112959,-0.0006172057,-0.0008616601,-0.4076353
26.260323048,-0.9113052,-0.0006363505,-0.0008663491,-0.407614
26.280055046,-0.9113522,-0.0006382697,-0.0008595195,-0.4075091
26.299786091,-0.9113888,-0.0006328421,-0.0008549713,-0.4074273
26.319518089,-0.9113562,-0.0006433972,-0.0008411774,-0.4075004
26.339249611,-0.9113211,-0.0006389486,-0.0008570068,-0.4075789
26.358980656,-0.9113303,-0.0006283029,-0.0008482085,-0.4075582
26.378712654,-0.9113494,-0.0006346223,-0.0008416129,-0.4075153
26.398443699,-0.9113756,-0.0006534488,-0.0008428324,-0.4074569
26.418175697,-0.9113651,-0.0006609512,-0.0008417463,-0.4074803
26.440373421,-0.9113463,-0.0006431363,-0.0008297529,-0.4075224
26.460105419,-0.9113792,-0.000635948,-0.0008336177,-0.4074491
26.479836464,-0.9114323,-0.0006271381,-0.0008348997,-0.4073303
26.499568462,-0.9114757,-0.0006110552,-0.000823064,-0.4072331
26.519299507,-0.9115198,-0.0006055689,-0.0008260517,-0.4071343
26.539031029,-0.9115605,-0.0006098601,-0.0008279887,-0.4070429
26.558763027,-0.9115492,-0.0006112337,-0.0008201964,-0.4070686
26.578494072,-0.911522,-0.0006122029,-0.0008238516,-0.4071293
26.598226071,-0.9114979,-0.0006289232,-0.0008231911,-0.4071831
26.617957115,-0.911491,-0.0006321341,-0.0008157751,-0.4071988
26.640154839,-0.9114922,-0.0006480096,-0.0008049442,-0.407196
26.659886837,-0.9114798,-0.0006533818,-0.0007944127,-0.4072235
26.679618836,-0.9114704,-0.0006550665,-0.0007908285,-0.4072452
26.699349880,-0.9114624,-0.0006633159,-0.0007877356,-0.4072629
26.719081402,-0.9114486,-0.0006702257,-0.0007872121,-0.4072935
26.738812924,-0.9114272,-0.0006592677,-0.0007939853,-0.4073415
26.758544445,-0.9113652,-0.0006622715,-0.0007872274,-0.4074802
26.778275967,-0.9112962,-0.0006603884,-0.0007889857,-0.4076342
26.798007488,-0.9112505,-0.0006512793,-0.0007923819,-0.4077369
26.820205212,-0.9112516,-0.0006664827,-0.0007932752,-0.407734
26.839937210,-0.9112513,-0.0006575139,-0.00078697,-0.4077349
26.859668255,-0.9113007,-0.0006648058,-0.0007951228,-0.4076245
26.879400254,-0.9113538,-0.0006714428,-0.0007976727,-0.4075056
26.899132252,-0.9113788,-0.0006899778,-0.0007876373,-0.4074498
26.918863297,-0.9113703,-0.0006875792,-0.0007911113,-0.4074688
26.938594818,-0.9113621,-0.0006627847,-0.0007877491,-0.4074874
26.958326340,-0.9113845,-0.000663051,-0.0007880509,-0.4074371
26.978057861,-0.9114087,-0.0006702999,-0.0007920233,-0.4073827
27.000255585,-0.9114224,-0.0006844832,-0.0007988533,-0.4073522
27.019987583,-0.9114137,-0.0006755709,-0.0007996944,-0.4073716
27.039718628,-0.9114141,-0.0006647505,-0.0008030402,-0.4073707
27.059450626,-0.9114076,-0.0006490166,-0.0007892897,-0.4073855
27.079181671,-0.9114052,-0.000658563,-0.0007837472,-0.4073909
27.098913670,-0.911431,-0.0006469691,-0.000771612,-0.4073332
27.118645191,-0.9114777,-0.0006509416,-0.0007902001,-0.4072284
27.138376713,-0.9115171,-0.0006651839,-0.0008075594,-0.4071404
27.158108234,-0.9115045,-0.0006649539,-0.0008060705,-0.4071686
27.180305958,-0.9114942,-0.0006753291,-0.000814015,-0.4071917
27.200037479,-0.9114898,-0.0006985961,-0.0008082881,-0.4072011
27.219769001,-0.9114835,-0.0006961346,-0.0007975036,-0.4072154
27.239501000,-0.9114864,-0.0007044966,-0.0007867422,-0.407209
27.259232044,-0.9115071,-0.0007169613,-0.0007947571,-0.4071626
27.278964043,-0.9115263,-0.0007308713,-0.0007853683,-0.4071198
27.298695088,-0.911523,-0.0007264293,-0.0007919964,-0.4071269
27.318427086,-0.9115139,-0.0007487885,-0.0007831475,-0.4071474
27.338158131,-0.9114935,-0.0007492631,-0.0007933425,-0.407193
27.360356808,-0.9114487,-0.0007307981,-0.0007911048,-0.4072934
27.380087853,-0.9114112,-0.0007141191,-0.0007858064,-0.4073773
27.399819374,-0.9114264,-0.0007126263,-0.0007822408,-0.407343
27.419550896,-0.9114463,-0.0007165821,-0.0007908308,-0.4072987
27.439282417,-0.9114617,-0.0007003109,-0.0007901174,-0.4072645
27.459013462,-0.9114873,-0.000712848,-0.0007796062,-0.4072068
27.478745461,-0.911512,-0.0007162623,-0.0007822243,-0.4071516
